book_id,title,language,read_count,pages_total,ocr_pages,old_model_pages,new_model_pages,translated_pages,needs_reocr,needs_retranslate,old_models,url
69906a4d1cf6ed5fbc8f4ee2,"Nakshatra Jyotish",Hindi,0,434,434,0,434,0,no,no,"",https://sourcelibrary.org/book/69906a4d1cf6ed5fbc8f4ee2
697d9ca2e930671f09614566,"Harmonices mundi",Latin,0,395,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697d9ca2e930671f09614566
6953e6141479a63c11084f96,"The Writings of Hippocrates and Galen",English,1,436,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953e6141479a63c11084f96
6975158ca88d83c830d99e32,"Aurea Catena Homeri. Das ist: eine Beschreibung von dem Ursprung der Natur",German,0,461,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6975158ca88d83c830d99e32
6953aee677f38f6761bd8e4c,"Ancient Fragments (Cory) - Chaldean; Phoenician; Egyptian",English,0,468,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953aee677f38f6761bd8e4c
6952db5777f38f6761bc7519,"Coptic Forerunner: On the Egyptian Language",Latin,1,368,368,0,368,368,no,yes,"",https://sourcelibrary.org/book/6952db5777f38f6761bc7519
6985ca6c9d0a51f652882357,"Portae lucis",Latin,0,143,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6985ca6c9d0a51f652882357
6990795eb621b177c1af6a83,"Svarodaya Vigyan",Sanskrit,0,431,431,0,431,0,no,no,"",https://sourcelibrary.org/book/6990795eb621b177c1af6a83
6992cd9443713c66ea63763d,"武備志(十六)",Chinese,0,94,94,0,94,0,no,no,"",https://sourcelibrary.org/book/6992cd9443713c66ea63763d
6976ce66097b3607ee4be2eb,"Ausslegung des Evangelii; Luce.5",German,0,58,58,0,58,0,no,no,"",https://sourcelibrary.org/book/6976ce66097b3607ee4be2eb
697e23c3eae9ff63cff4df7e,"Über Jesuiten; Freymaurer und deutsche Rosenkreutzer",German,0,162,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697e23c3eae9ff63cff4df7e
6970e3879b09d309d780a2e2,"Aperta arca; arcani artificiosissimi. Oder: des grossen und kleinen Bauers",Latin-German,0,264,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6970e3879b09d309d780a2e2
6953c75f77f38f6761bdb27a,"The Mathnawi of Rumi Vol. 3-4 (Nicholson)",Persian,0,384,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953c75f77f38f6761bdb27a
697a6aa5b981745f5fac1d78,"Discursus curiöser Sachen",Latin-German,0,106,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697a6aa5b981745f5fac1d78
6953efed1479a63c11088ad6,"An Inquiry Concerning Virtue or Merit",English,0,132,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953efed1479a63c11088ad6
6970e3609b09d309d780a266,"Alchemiae libri",Latin,0,332,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6970e3609b09d309d780a266
699448a1185a84ef595aba11,"Patmutiwn Tatarats (History of the Tatars)",Armenian,0,78,78,0,78,0,no,no,"",https://sourcelibrary.org/book/699448a1185a84ef595aba11
4adda30b-b8da-4e16-ad21-9f14bf286a23,"Naturall Philosophie Reformed by Divine Light (1651)",English,1,308,308,0,308,308,no,yes,"",https://sourcelibrary.org/book/4adda30b-b8da-4e16-ad21-9f14bf286a23
69592fbea41e40e9146a4a14,"Traités dalchimie de Morienus Romanus",Latin,0,184,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69592fbea41e40e9146a4a14
6956908faeb4b980d9ebd74d,"Characteristicks of Men; Manners; Opinions; Times - Volume 1",English,0,372,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6956908faeb4b980d9ebd74d
6956eaf3b5d89fc3ccb47bbb,"Mysterium Magnum (Commentary on Genesis)",German,0,820,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6956eaf3b5d89fc3ccb47bbb
697d9c9e971fd6d8096654e6,"Gülden Kleinodt der Kinder Gottes",German,0,842,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697d9c9e971fd6d8096654e6
69777171e832d9422ad6e0c8,"Briefe eines Biedermannes an einen Biedermann ueber die Freymaeurer in Wien",German,0,52,52,0,52,0,no,no,"",https://sourcelibrary.org/book/69777171e832d9422ad6e0c8
69906327ef12272ffdc8f9ac,"Somniorum Synesiorum Libri IV",Latin,0,848,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69906327ef12272ffdc8f9ac
698094204b0c4ab8525e0440,"Liber; qui codicillus; seu vademecum inscribitur",Latin,0,329,10,0,10,0,no,no,"",https://sourcelibrary.org/book/698094204b0c4ab8525e0440
69907959b621b177c1af6679,"Muhurta Chakra Deepika",Sanskrit,0,75,75,0,75,0,no,no,"",https://sourcelibrary.org/book/69907959b621b177c1af6679
6990799759c453700d93c972,"Jyotish Prashna Kundali Vichar",Hindi,0,471,471,0,471,0,no,no,"",https://sourcelibrary.org/book/6990799759c453700d93c972
69907e21b91bcb2db3f6e542,"SiddhantaTattvaVivekaShriKamalakara4014GhaAlm13Shlf1DevanagariJyotish",Sanskrit,0,200,200,0,200,0,no,no,"",https://sourcelibrary.org/book/69907e21b91bcb2db3f6e542
69905cd3aaa7f10ed4cfcdb4,"Le Livre des Esprits",French,0,527,99,0,99,0,no,no,"",https://sourcelibrary.org/book/69905cd3aaa7f10ed4cfcdb4
96f54e7a-a3c2-4623-a8dd-563f61b4b6a0,"Lomazzo: Trattato (1584 Milan)",Italian,2,752,752,0,752,752,no,yes,"",https://sourcelibrary.org/book/96f54e7a-a3c2-4623-a8dd-563f61b4b6a0
6988a5a203b42b4e53318d32,"Der Schluessel David",German,0,36,36,0,36,0,no,no,"",https://sourcelibrary.org/book/6988a5a203b42b4e53318d32
69568ed7499312f0ff881a99,"Principles of Political Economy with Applications to Social Philosophy",English,0,589,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69568ed7499312f0ff881a99
6984e84e9a954caa99f6e4df,"Paradoxa monetaria; das ist: sonderbare [...] Schlussreden; uber das jetzige zerrüttede Müntzwesen",German,0,18,18,0,18,0,no,no,"",https://sourcelibrary.org/book/6984e84e9a954caa99f6e4df
699066ef249ce014347d20c8,"Chandra Bhavadhyaya (Lunar Mansions)",Sanskrit,0,11,11,0,11,0,no,no,"",https://sourcelibrary.org/book/699066ef249ce014347d20c8
6991d8978c1030b12444c035,"Satchakranirupanacitram (Illustrated Six Chakras)",Sanskrit,2,63,63,0,63,0,no,no,"",https://sourcelibrary.org/book/6991d8978c1030b12444c035
697934e28e450bc779a9cad7,"Collectanea chymica: a collection of ten several treatises in chymistry",English,0,274,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697934e28e450bc779a9cad7
69804b901fb2ba7cf1d43a10,"Kern aller Gebethe",German,0,408,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69804b901fb2ba7cf1d43a10
698255f0b964b6154f32f9a6,"Nosologia harmonica dogmatica & hermetica",Latin,0,1125,10,0,10,0,no,no,"",https://sourcelibrary.org/book/698255f0b964b6154f32f9a6
6992cdb543713c66ea63818d,"三才圖會(四十七)",Chinese,0,75,75,0,75,0,no,no,"",https://sourcelibrary.org/book/6992cdb543713c66ea63818d
697751fccb3de08f8055b176,"Biblisch Namen Buch",German,0,1026,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697751fccb3de08f8055b176
6970e3579b09d309d780a24c,"Aelia laelia crispis non nata resurgens",Unknown,0,234,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6970e3579b09d309d780a24c
6955923c7bd6d2cd1d619f48,"Trithemius Clavis Generalis Triplex (Key to Steganographia)",Latin,1,17,17,0,17,17,no,yes,"",https://sourcelibrary.org/book/6955923c7bd6d2cd1d619f48
69908c9ce293c0bb53f39147,"Saravali (Telugu Edition)",Telugu,0,478,478,0,478,0,no,no,"",https://sourcelibrary.org/book/69908c9ce293c0bb53f39147
69528f29b184004c526a0eb5,"De claris mulieribus (14th c. Italian translation; ed. Tosti 1841)",Italian,0,510,510,0,510,510,no,yes,"",https://sourcelibrary.org/book/69528f29b184004c526a0eb5
69905f4640bc3a0478efbc86,"Brihat Parashara Hora Shastra",Sanskrit,0,1947,1947,0,1947,0,no,no,"",https://sourcelibrary.org/book/69905f4640bc3a0478efbc86
697704f5a8ad77b9e64fc7c3,"Betrachtungen ueber Lessings Bruchstücken",German,0,386,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697704f5a8ad77b9e64fc7c3
697b079711cc8928b55ea3ae,"Echo colloquii Rhodostaurotici; das ist: Wider-Schall",German,0,68,68,0,68,0,no,no,"",https://sourcelibrary.org/book/697b079711cc8928b55ea3ae
6970e3539b09d309d780a23e,"[Greek: Peri apoches empsychon biblia tessara] De abstinentia ab esu animalium",Latin,0,462,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6970e3539b09d309d780a23e
69568c79be7c607c5f03d7bb,"The Theory of Moral Sentiments",English,0,547,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69568c79be7c607c5f03d7bb
6953c85b77f38f6761bdc00b,"An Encyclopaedia of Occultism",English,0,516,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953c85b77f38f6761bdc00b
695201adab34727b1f0419c7,"Philosophia sacra et vere christiana seu Meteorologia cosmica",Latin,0,314,314,0,314,313,no,yes,"",https://sourcelibrary.org/book/695201adab34727b1f0419c7
6970e3689b09d309d780a282,"Alkoran",Latin,0,598,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6970e3689b09d309d780a282
69522ff2ab34727b1f044362,"The Tree of Science",Latin,1,723,723,0,723,723,no,yes,"",https://sourcelibrary.org/book/69522ff2ab34727b1f044362
6988a5a23b430836d7855294,"Le rommant de la rose",French,0,868,100,0,100,0,no,no,"",https://sourcelibrary.org/book/6988a5a23b430836d7855294
6990687b249ce014347d648c,"Todukuri Sastiram",Tamil,0,40,40,0,40,0,no,no,"",https://sourcelibrary.org/book/6990687b249ce014347d648c
69776915e832d9422ad6e0be,"Ratio disciplinae ordinisque ecclesiastici in unitate Fratrum Bohemorum",Latin,0,145,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69776915e832d9422ad6e0be
6980941fc4809d9906d9b575,"Libellus dialogorum; sive colloquia",Latin,1,134,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6980941fc4809d9906d9b575
69907d8baee9f4aa58591e3e,"Narpati Jayacharya",Sanskrit,0,334,334,0,334,0,no,no,"",https://sourcelibrary.org/book/69907d8baee9f4aa58591e3e
69792492f35c6bbfbfd252eb,"Closter pratic [sic]",German,0,587,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69792492f35c6bbfbfd252eb
6990799359c453700d93c428,"Surya Siddhanta Gudartha Prakasika",Sanskrit,0,317,316,0,316,0,no,no,"",https://sourcelibrary.org/book/6990799359c453700d93c428
697e23c9a2b46f2d5c1bfa93,"Horus oder astrognostisches Endurtheil",German,0,722,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697e23c9a2b46f2d5c1bfa93
6991d6778c1030b12444b4d4,"The Wonders of Gods Creation Manifested",English,0,97,97,0,97,0,no,no,"",https://sourcelibrary.org/book/6991d6778c1030b12444b4d4
6991eaf42f801130a473ed8a,"Croquis et dessins de nerfs et vaisseaux",Italian,0,102,102,0,102,0,no,no,"",https://sourcelibrary.org/book/6991eaf42f801130a473ed8a
697d9c99f2b56306a9ec9612,"Harmonie mystique; ou accord des philosophes chymiques",French,0,582,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697d9c99f2b56306a9ec9612
6984e8507eb10d325a7aac61,"[Hebrew: Perush shir ha-shirim]",Hebrew,0,161,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6984e8507eb10d325a7aac61
6953dd3c77f38f6761be717b,"Tarjuman al-Ashwaq (Interpreter of Desires)",Arabic-English,0,176,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953dd3c77f38f6761be717b
69804b9019712623cff10895,"Kabalisticae precationes; sive selectiores sacrosancti Nominis Divini",Latin,0,384,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69804b9019712623cff10895
6988a5a042616682a1d17809,"Der Röm. Spannischen Cantzley Appendix",German,0,98,98,0,98,0,no,no,"",https://sourcelibrary.org/book/6988a5a042616682a1d17809
69905d152fd6a0399389ed52,"Neurypnology (The Rationale of Hypnotism)",English,0,300,95,0,95,0,no,no,"",https://sourcelibrary.org/book/69905d152fd6a0399389ed52
6956ad58f839ef5a9e73673f,"Clavicula Salomonis (Hebrew Manuscript)",Hebrew,2,54,54,0,54,54,no,yes,"",https://sourcelibrary.org/book/6956ad58f839ef5a9e73673f
69906488ef12272ffdc93bda,"Les Vrayes Centuries et Propheties (1668 Amsterdam)",French,0,201,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69906488ef12272ffdc93bda
6990693f2f82e0fda4805a70,"Tajika Neelakanthi",Sanskrit,0,110,110,0,110,0,no,no,"",https://sourcelibrary.org/book/6990693f2f82e0fda4805a70
69907d8caee9f4aa5859219a,"Siddhanta Tattva Viveka",Sanskrit,0,196,196,0,196,0,no,no,"",https://sourcelibrary.org/book/69907d8caee9f4aa5859219a
6974b64619126e775cf6d7e3,"Ars brevis",Latin,0,104,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6974b64619126e775cf6d7e3
6984e850381012abd26a3bef,"Pansophiae diatyposis; ichnographica & orthographica delineatione",Latin,0,234,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6984e850381012abd26a3bef
697a305542fc94964b20316a,"Cours du livre de Thot",French,0,136,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697a305542fc94964b20316a
697e23cad41bbe1bad72f53c,"Important truths. With extracts from the way to Christ by Jacob Boehme",English,0,467,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697e23cad41bbe1bad72f53c
6974b647457dd8909910b9f9,"Ars chemica. Septem tractatus. Tabula smaragdina. Studium consilii coniugii de massa solis et lunae",Latin,0,290,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6974b647457dd8909910b9f9
697d9ca2e11cc91718cc8269,"Histoire critique de Manichée et du Manicheisme",French,0,774,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697d9ca2e11cc91718cc8269
6990796fb621b177c1af7208,"Lagna Chandrika with Subodhini",Sanskrit,0,199,199,0,199,0,no,no,"",https://sourcelibrary.org/book/6990796fb621b177c1af7208
6970e3779b09d309d780a2ae,"Anhaltischer Cantzley Vierter Theil",Unknown,0,232,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6970e3779b09d309d780a2ae
6988a5a067c850b3e65d943e,"Les ruines; ou méditation sur les révolutions des empires",French,0,476,87,0,87,0,no,no,"",https://sourcelibrary.org/book/6988a5a067c850b3e65d943e
69905e172fd6a039938a0f12,"De Lamiis Liber",Latin,0,73,73,0,73,0,no,no,"",https://sourcelibrary.org/book/69905e172fd6a039938a0f12
695435641479a63c1108c7db,"Vernunftige Gedanken Kraften Erkenntnis (Deutsche Logik)",German,0,273,10,0,10,0,no,no,"",https://sourcelibrary.org/book/695435641479a63c1108c7db
6953e35e77f38f6761bec8ff,"Gates of Knowledge - Philosophy and Theosophy",German-English,0,208,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953e35e77f38f6761bec8ff
69520600ab34727b1f042e3c,"De Triplici vita",Latin,0,284,284,0,284,284,no,yes,"",https://sourcelibrary.org/book/69520600ab34727b1f042e3c
6953e5ef1479a63c1108408e,"Mathematische Schriften Vol. IV",German,0,556,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953e5ef1479a63c1108408e
69592fbba41e40e9146a49a7,"Recueil de traités dalchimie",Unknown,0,108,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69592fbba41e40e9146a49a7
dcb9a95b-40b3-4a72-ad3b-744f0f766699,"Petrarch: Sonnets with Commentary (1519)",Italian,3,710,710,0,710,710,no,yes,"",https://sourcelibrary.org/book/dcb9a95b-40b3-4a72-ad3b-744f0f766699
6990521d8d19cbc90d9d53ab,"On the Division of Nature",Latin,0,418,98,0,98,0,no,no,"",https://sourcelibrary.org/book/6990521d8d19cbc90d9d53ab
699356cb8ed86e583b7b86cc,"Wu deng hui yuan (Compendium of the Five Lamps)",Chinese,0,53,53,0,53,0,no,no,"",https://sourcelibrary.org/book/699356cb8ed86e583b7b86cc
69592f2ea41e40e9146a447a,"Introductiones Apotelesmaticae in Chyromantiam; Physiognomiam; Astrologiam",Latin,0,159,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69592f2ea41e40e9146a447a
685a9b1bcdbe778e22823a64,"On the Mysteries",Latin,15,40,40,0,40,40,no,yes,"",https://sourcelibrary.org/book/685a9b1bcdbe778e22823a64
697a3055d1756edbe38da50a,"Concordia. Pia et unanimi consensu repetita confessio fidei et doctrinae electorum; principum; et ordinum imperii; atque eorundem theologorum; qui Augustanam confessionem amplectuntur",Latin,0,1132,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697a3055d1756edbe38da50a
6953c81c77f38f6761bdbd7b,"Raja Yoga - Swami Vivekananda",English,0,184,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953c81c77f38f6761bdbd7b
697d9ca30f7412636eff8af0,"Das Grab der falschen Theologiae",German,0,428,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697d9ca30f7412636eff8af0
695575b457e3b773024f224c,"Musica Practica",Latin,0,96,96,0,96,96,no,yes,"",https://sourcelibrary.org/book/695575b457e3b773024f224c
6992cd8643713c66ea6370ff,"武備志(十三)",Chinese,0,89,89,0,89,0,no,no,"",https://sourcelibrary.org/book/6992cd8643713c66ea6370ff
698255f0f59423082f6c7781,"Le miroir d'alquimie",French,0,158,10,0,10,0,no,no,"",https://sourcelibrary.org/book/698255f0f59423082f6c7781
69908f3a8e7e2e207412e5ce,"Saravali with Kanti Mati Hindi Commentary",Sanskrit,0,286,286,0,286,0,no,no,"",https://sourcelibrary.org/book/69908f3a8e7e2e207412e5ce
6964ce464a0a952bda4caf91,"The Consolation of Philosophy",Latin,0,294,294,0,294,207,no,yes,"",https://sourcelibrary.org/book/6964ce464a0a952bda4caf91
6970e37a9b09d309d780a2ba,"Anmerkungen ueber den Horus",German,0,210,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6970e37a9b09d309d780a2ba
69528622ab34727b1f04c566,"Cabalistarum Selectiora Dogmata",Latin,1,463,463,0,463,463,no,yes,"",https://sourcelibrary.org/book/69528622ab34727b1f04c566
699060b8322e01b1349a3262,"Astronomicorum Libri (Firmicus; Manilius; Aratus)",Latin,0,764,10,0,10,0,no,no,"",https://sourcelibrary.org/book/699060b8322e01b1349a3262
69593481b282844d7b2782fb,"Lumen de Lumine (German translation)",German,0,154,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69593481b282844d7b2782fb
6953cee877f38f6761be5dd8,"Plato Euthyphro; Apology; Crito; Phaedo; Phaedrus",Greek,0,618,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953cee877f38f6761be5dd8
6970e3879b09d309d780a2e4,"Aperta arca arcani artificiosissimi. Oder dess grossen und kleinen Bauers",German,0,286,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6970e3879b09d309d780a2e4
69804b901fb2ba7cf1d43a22,"D. Joh. Othonis Helbigii ... Introitus in veram et inauditam physicam defensus per epistolam",Latin,0,78,78,0,78,0,no,no,"",https://sourcelibrary.org/book/69804b901fb2ba7cf1d43a22
6978ee3a54992dc0fea379b4,"Ain Christlicher Sendbrieff an Gaistliche personen geschriben. Vom Gebeet (...)",German,0,148,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6978ee3a54992dc0fea379b4
698255f071f849b62f11b4b6,"Microscopium Basilii Valentini; sive commentariolum et cribrellum über den grossen Kreuzapfel der Welt",Latin-German,0,206,10,0,10,0,no,no,"",https://sourcelibrary.org/book/698255f071f849b62f11b4b6
697e23c2eae9ff63cff4df64,"Historie des Himmels",German,0,1122,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697e23c2eae9ff63cff4df64
6953ccb377f38f6761be31c1,"Voynich Manuscript - High Resolution Scans",English,1,100,100,0,100,100,no,yes,"",https://sourcelibrary.org/book/6953ccb377f38f6761be31c1
69906158ef12272ffdc8d215,"Alexicacon; hoc est Opus de Maleficiis ac Morbis Maleficis",Latin,0,785,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69906158ef12272ffdc8d215
69751591233423aeec9e88f4,"L'Aurore naissante",French,0,372,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69751591233423aeec9e88f4
698255e93e158c7e3c9a4f72,"Het mysterium magnum; ofte een verklaaring over het eerste boek Mosis",Dutch,0,895,10,0,10,0,no,no,"",https://sourcelibrary.org/book/698255e93e158c7e3c9a4f72
6970e3709b09d309d780a29a,"Der alten weisenn exempel sprüch",Unknown,0,210,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6970e3709b09d309d780a29a
699058e4aaa7f10ed4cfa6ba,"De Musica libri tres",Greek,0,183,100,0,100,0,no,no,"",https://sourcelibrary.org/book/699058e4aaa7f10ed4cfa6ba
69804b94a2d708b2ae066d39,"Eine kurze Eroeffnung und Anweisung der dreyen Principien",German,0,228,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69804b94a2d708b2ae066d39
699051d18d19cbc90d9d5136,"Commentary on Platos Timaeus",Latin,0,150,100,0,100,0,no,no,"",https://sourcelibrary.org/book/699051d18d19cbc90d9d5136
69593416b282844d7b277b86,"Utriusque Cosmi Historia - Philosophia Sacra et Meteorologia Cosmica",Latin,0,316,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69593416b282844d7b277b86
698420e1f1fb376a3d58061c,"De occulta philosophia libri III",Latin,0,683,9,0,9,0,no,no,"",https://sourcelibrary.org/book/698420e1f1fb376a3d58061c
69906160ef12272ffdc8d6ef,"Thesaurus Exorcismorum Atque Conjurationum Terribilium (Part 3)",Latin,0,197,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69906160ef12272ffdc8d6ef
697a8670e680cef7cedae3aa,"Liber [Hebrew: more nevuchim] doctor perplexorum",Latin,0,758,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697a8670e680cef7cedae3aa
69907c685f855ec553e75062,"Muhurta Darpanam (Lalmani)",Sanskrit,0,233,233,0,233,0,no,no,"",https://sourcelibrary.org/book/69907c685f855ec553e75062
69907df4b91bcb2db3f6d807,"PanchSwaraah5452Alm25Shlf1GhaDevanagariJyotish",Sanskrit,0,29,29,0,29,0,no,no,"",https://sourcelibrary.org/book/69907df4b91bcb2db3f6d807
6955831757e3b773024f76ae,"Abhidharmakosa with Bhashya",Sanskrit,0,2208,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6955831757e3b773024f76ae
6990619f3d9181cce82fb69b,"The Most Strange and Admirable Discoverie of the Three Witches of Warboys",English,0,106,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6990619f3d9181cce82fb69b
6958e96f813ea03889c33051,"Monstrorum historia",Latin,0,960,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6958e96f813ea03889c33051
6990648aef12272ffdc93ca5,"Horologium Aeternae Sapientiae (1497 incunabulum)",Latin,0,136,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6990648aef12272ffdc93ca5
